filename,IoU_OpenCV_vs_Expert,Dice_OpenCV_vs_Expert,Acc_OpenCV_vs_Expert,Cosine_OpenCV_vs_Expert,IoU_UNet_vs_Expert,Dice_UNet_vs_Expert,Acc_UNet_vs_Expert,Cosine_UNet_vs_Expert
prod_2023-10-17T12-00-00.000Z,0.3225806451612903,0.4878048780487805,0.98359375,0.4931136727215379,0.4658273381294964,0.6355828220858896,0.9883984375,0.6431929679001578
prod_2023-10-17T15-00-00.000Z,0.24060150375939848,0.3878787878787879,0.9881640625,0.3931785497463924,0.0,0.0,0.98875,0.0
prod_2023-10-17T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-18T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-18T09-00-00.000Z,0.3728813559322034,0.5432098765432098,0.9725390625,0.590062441030952,0.0,0.0,0.958203125,0.0
prod_2023-10-18T12-00-00.000Z,0.3796231681786462,0.5503287809812848,0.9652734375,0.5941272623202631,0.0,0.0,0.9468359375,0.0
prod_2023-10-18T15-00-00.000Z,0.3026649746192893,0.4646858256210424,0.9570703125,0.5286663103392172,0.0,0.0,0.94078125,0.0
prod_2023-10-18T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-19T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-19T09-00-00.000Z,0.3778801843317972,0.5484949832775919,0.9630859375,0.5658933560826886,0.66359918200409,0.7977873386601106,0.9871484375,0.798149389664315
prod_2023-10-19T12-00-00.000Z,0.288218793828892,0.44746869896570496,0.9603515625,0.5288248420834418,0.4332281808622503,0.6045487894350697,0.9789453125,0.6508713149320291
prod_2023-10-19T15-00-00.000Z,0.3899796885578876,0.5611300535801267,0.9648046875,0.5823377107383351,0.8065296251511487,0.892904953145917,0.99375,0.89292495584653
prod_2023-10-19T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-20T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-20T09-00-00.000Z,0.35129310344827586,0.5199362041467305,0.9882421875,0.5204189483034922,0.45657015590200445,0.6269113149847095,0.99046875,0.6290593222305209
prod_2023-10-20T12-00-00.000Z,0.3583617747440273,0.5276381909547738,0.99265625,0.5364899190415972,0.556,0.7146529562982005,0.9956640625,0.7242137706069073
prod_2023-10-20T15-00-00.000Z,0.0,0.0,0.997421875,0.0,1.0,1.0,1.0,0.0
prod_2023-10-20T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-21T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-21T09-00-00.000Z,0.6431116389548693,0.7827972533429707,0.9765234375,0.7920184381067924,0.7331518039482642,0.8460329929300864,0.9846875,0.8486554969956431
prod_2023-10-21T12-00-00.000Z,0.6246006389776357,0.7689282202556539,0.96328125,0.7735915976649153,0.5653276955602538,0.722312263641275,0.95984375,0.740340834558766
prod_2023-10-21T15-00-00.000Z,0.635175504107543,0.7768897008449418,0.9618359375,0.7796627184499559,0.5366953669536695,0.6985058697972252,0.955859375,0.7247795364214487
prod_2023-10-21T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-22T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-22T09-00-00.000Z,0.5738427626745041,0.7292250233426704,0.97734375,0.7520759454972051,0.7529296875,0.8590529247910863,0.9901171875,0.8632600832028626
prod_2023-10-22T12-00-00.000Z,0.6492595479345284,0.7873345935727788,0.982421875,0.7991154945137457,0.7884057971014493,0.8816855753646677,0.9914453125,0.8828987127604158
prod_2023-10-22T15-00-00.000Z,0.6027996500437446,0.7521834061135371,0.982265625,0.7555206081038779,0.6336302895322939,0.7757327880027266,0.9871484375,0.7825345188025816
prod_2023-10-22T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-22T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-23T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-23T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-23T09-00-00.000Z,0.34419817470664926,0.5121241513094084,0.9410546875,0.5121783613087602,0.3881156316916488,0.5591978403393753,0.9553515625,0.5680109008651517
prod_2023-10-23T12-00-00.000Z,0.5292628914900348,0.6921803889118743,0.941875,0.6927617597845119,0.5289484048838126,0.6919113858835652,0.95328125,0.7053439124906705
prod_2023-10-23T15-00-00.000Z,0.41073478760045923,0.5822990844354018,0.9198046875,0.5948677123669598,0.4818523153942428,0.6503378378378378,0.951484375,0.6536663751918985
prod_2023-10-23T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-23T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-24T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-24T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-24T09-00-00.000Z,0.1827290076335878,0.30899556272690604,0.9330859375,0.31765871975361115,0.1774364406779661,0.3013945119208277,0.9393359375,0.30454646131228
prod_2023-10-24T12-00-00.000Z,0.2129120879120879,0.3510758776896942,0.9328515625,0.3794440703821216,0.19592570401437986,0.3276553106212425,0.947578125,0.3328724062558224
prod_2023-10-24T15-00-00.000Z,0.1401952085181899,0.24591439688715952,0.9621484375,0.3010009818599556,0.0,0.0,0.989375,0.0
prod_2023-10-24T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-24T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-25T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-25T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-25T09-00-00.000Z,0.08823529411764706,0.16216216216216217,0.9745703125,0.27136021011998723,0.0,0.0,0.97265625,0.0
prod_2023-10-25T12-00-00.000Z,0.08070175438596491,0.14935064935064934,0.97953125,0.2482030446395602,0.0,0.0,0.978359375,0.0
prod_2023-10-25T15-00-00.000Z,0.0,0.0,0.9983984375,0.0,1.0,1.0,1.0,0.0
prod_2023-10-25T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-25T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-26T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-26T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-26T09-00-00.000Z,0.2609457092819615,0.41388888888888886,0.983515625,0.484361431083234,0.4392764857881137,0.6104129263913824,0.9915234375,0.6595690336969635
prod_2023-10-26T12-00-00.000Z,0.32605304212168484,0.49176470588235294,0.983125,0.500487192682743,0.45698924731182794,0.6273062730627307,0.992109375,0.6528040442641426
prod_2023-10-26T15-00-00.000Z,0.10810810810810811,0.1951219512195122,0.98453125,0.1951284001462312,0.0,0.0,0.9903125,0.0
prod_2023-10-26T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-26T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-27T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-27T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-27T09-00-00.000Z,0.31939684715558603,0.4841558441558442,0.9612109375,0.4920295064139469,0.29181184668989546,0.45178691840863117,0.9682421875,0.5325073006136293
prod_2023-10-27T12-00-00.000Z,0.24242424242424243,0.3902439024390244,0.974609375,0.3902878672360701,0.6336805555555556,0.7757704569606801,0.9917578125,0.7810278988324162
prod_2023-10-27T15-00-00.000Z,0.0,0.0,0.9936328125,0.0,1.0,1.0,1.0,0.0
prod_2023-10-27T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-27T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-28T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-28T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-28T09-00-00.000Z,0.13820078226857888,0.24284077892325315,0.9741796875,0.3318565815234191,0.0,0.0,0.971328125,0.0
prod_2023-10-28T12-00-00.000Z,0.1396011396011396,0.245,0.97640625,0.33103763373148687,0.0,0.0,0.9738671875,0.0
prod_2023-10-28T15-00-00.000Z,0.04205607476635514,0.08071748878923767,0.96796875,0.16923243819795547,0.0,0.0,0.967265625,0.0
prod_2023-10-28T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-28T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-29T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-29T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-29T09-00-00.000Z,0.518324607329843,0.6827586206896552,0.9425,0.6945114270025519,0.4676439041830533,0.6372716199756394,0.9418359375,0.6769664025085452
prod_2023-10-29T12-00-00.000Z,0.5858449034879784,0.738842622250694,0.9522265625,0.74492055193502,0.48218876239441794,0.6506442021803767,0.944921875,0.6839432275730372
prod_2023-10-29T15-00-00.000Z,0.5130366078483013,0.6781549173194081,0.9277734375,0.6950503156073422,0.3979042764089493,0.5692868719611021,0.916953125,0.6269655492492064
prod_2023-10-29T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-29T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-30T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-30T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-30T09-00-00.000Z,0.22040816326530613,0.3612040133779264,0.9477734375,0.4020316675465117,0.10484927916120576,0.18979833926453143,0.946640625,0.30730614466460043
prod_2023-10-30T12-00-00.000Z,0.27238572323105825,0.4281496062992126,0.954609375,0.4463271286651499,0.18613138686131386,0.31384615384615383,0.9564453125,0.39367699475606743
prod_2023-10-30T15-00-00.000Z,0.3053352559480894,0.467826567246617,0.9247265625,0.5064535987739577,0.10497453975714845,0.1900035448422545,0.9107421875,0.300807043124552
prod_2023-10-30T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-30T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-31T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-31T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-31T09-00-00.000Z,0.5637477762403638,0.7210213626595879,0.9137890625,0.7328736479680583,0.46547314578005117,0.6352530541012217,0.90203125,0.6799559866159994
prod_2023-10-31T12-00-00.000Z,0.28772683858643744,0.4468755794548489,0.8834765625,0.4708517984310767,0.31997789444597957,0.4848231107389575,0.9038671875,0.554255698943833
prod_2023-10-31T15-00-00.000Z,0.20372128346307194,0.3384858044164038,0.836171875,0.42577450933956357,0.041429412919693695,0.07956259426847662,0.809296875,0.20354216496759023
prod_2023-10-31T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-10-31T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-01T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-01T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-01T09-00-00.000Z,0.03754266211604096,0.07236842105263158,0.97796875,0.11407848707209864,0.0,0.0,0.9789453125,0.0
prod_2023-11-01T12-00-00.000Z,0.14507772020725387,0.25339366515837103,0.9935546875,0.27806034280463504,0.0,0.0,0.99390625,0.0
prod_2023-11-01T15-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-01T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-01T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-02T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-02T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-02T09-00-00.000Z,0.20398009950248755,0.33884297520661155,0.99375,0.34513545272200535,0.0,0.0,0.996171875,0.0
prod_2023-11-02T12-00-00.000Z,0.12616426756985605,0.22406015037593985,0.9596875,0.3115130833243729,0.0,0.0,0.9559765625,0.0
prod_2023-11-02T15-00-00.000Z,0.10925771476230192,0.19699248120300752,0.95828125,0.3150786794306559,0.0,0.0,0.95375,0.0
prod_2023-11-02T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-02T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-03T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-03T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-03T09-00-00.000Z,0.15824915824915825,0.27325581395348836,0.98046875,0.3814211404822024,0.0,0.0,0.9771875,0.0
prod_2023-11-03T12-00-00.000Z,0.12133891213389121,0.21641791044776118,0.98359375,0.3359906163645692,0.0,0.0,0.9815234375,0.0
prod_2023-11-03T15-00-00.000Z,0.03076923076923077,0.05970149253731343,0.9975390625,0.17541160386140586,0.0,0.0,0.9974609375,0.0
prod_2023-11-03T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-03T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T09-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T12-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-04T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T09-00-00.000Z,0.0,0.0,0.998984375,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T12-00-00.000Z,0.0,0.0,0.9996875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T15-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T09-00-00.000Z,0.23002754820936638,0.374020156774916,0.9781640625,0.4258596990650956,0.29848484848484846,0.4597432905484247,0.9819140625,0.5463376689235774
prod_2023-11-06T12-00-00.000Z,0.0,0.0,0.993203125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T15-00-00.000Z,0.0,0.0,0.9966015625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T09-00-00.000Z,0.35359116022099446,0.5224489795918368,0.9954296875,0.5487954724560283,0.0,0.0,0.99375,0.0
prod_2023-11-07T12-00-00.000Z,0.0,0.0,0.99953125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T15-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-07T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-08T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-08T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-08T09-00-00.000Z,0.4158339738662567,0.5874049945711184,0.9703125,0.6010309789890312,0.44404973357015987,0.6150061500615006,0.975546875,0.6627547041534854
prod_2023-11-08T12-00-00.000Z,0.34801762114537443,0.5163398692810458,0.9421875,0.5619845684199792,0.38324175824175827,0.5541211519364448,0.9473828125,0.6083681097251278
prod_2023-11-08T15-00-00.000Z,0.4255663430420712,0.5970488081725313,0.9583984375,0.6304616322121761,0.07232346241457858,0.13489113117365906,0.9363671875,0.25966972481127254
prod_2023-11-08T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-09T09-00-00.000Z,0.3225108225108225,0.4877250409165303,0.975546875,0.5563682564214127,0.0,0.0,0.9646484375,0.0
prod_2023-11-09T12-00-00.000Z,0.38995215311004783,0.5611015490533563,0.9900390625,0.6067072232568266,0.0,0.0,0.9843359375,0.0
prod_2023-11-09T15-00-00.000Z,0.35,0.5185185185185185,0.9933984375,0.5854784357755419,0.0,0.0,0.9899609375,0.0
prod_2023-11-09T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-10T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-10T09-00-00.000Z,0.27340823970037453,0.4294117647058823,0.9696875,0.5184293320106718,0.0,0.0,0.9585546875,0.0
prod_2023-11-10T12-00-00.000Z,0.14896214896214896,0.2592986184909671,0.9727734375,0.3721588317966807,0.0,0.0,0.9684375,0.0
prod_2023-11-10T15-00-00.000Z,0.04012841091492777,0.07716049382716049,0.976640625,0.18659314520726025,0.0,0.0,0.9758203125,0.0
prod_2023-11-10T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-10T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T12-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T15-00-00.000Z,0.0,0.0,0.9996484375,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-12T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-12T09-00-00.000Z,0.1166077738515901,0.2088607594936709,0.990234375,0.26799171773197417,0.0,0.0,0.9899609375,0.0
prod_2023-11-12T12-00-00.000Z,0.02510460251046025,0.04897959183673469,0.9726953125,0.13779456365238762,0.0,0.0,0.9722265625,0.0
prod_2023-11-12T15-00-00.000Z,0.038461538461538464,0.07407407407407407,0.97265625,0.15991125755830268,0.0,0.0,0.9721484375,0.0
prod_2023-11-12T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-13T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-13T09-00-00.000Z,0.049311094996374184,0.09398756046993781,0.9487890625,0.2133328740242951,0.0,0.0,0.9463671875,0.0
prod_2023-11-13T12-00-00.000Z,0.02699724517906336,0.05257510729613734,0.931015625,0.15816082441314694,0.0,0.0,0.9292578125,0.0
prod_2023-11-13T15-00-00.000Z,0.007019438444924406,0.013941018766756031,0.9281640625,0.07334456010551536,0.0,0.0,0.9278125,0.0
prod_2023-11-13T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-13T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-14T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-14T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-14T09-00-00.000Z,0.17627677100494235,0.29971988795518206,0.98046875,0.39945121441722936,0.0,0.0,0.9768359375,0.0
prod_2023-11-14T12-00-00.000Z,0.11688311688311688,0.20930232558139536,0.93890625,0.3112528585067349,0.0,0.0,0.9327734375,0.0
prod_2023-11-14T15-00-00.000Z,0.07375346260387812,0.13737504030957756,0.8955078125,0.2669852216833079,0.0,0.0,0.8875,0.0
prod_2023-11-14T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-14T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T09-00-00.000Z,0.0,0.0,0.9987890625,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T12-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T15-00-00.000Z,0.09210526315789473,0.1686746987951807,0.9811328125,0.2693771919942948,0.0,0.0,0.9798046875,0.0
prod_2023-11-15T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-15T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T09-00-00.000Z,0.06218487394957983,0.11708860759493671,0.978203125,0.17999379433116056,0.0,0.0,0.97828125,0.0
prod_2023-11-16T12-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T15-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-16T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T12-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T15-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-11-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
